"sgng_cd","lgdng_cd","hscmp_cd","hscmp_nm","nmhsh","lgdng_addr","cours_cnt","cours_tot_lngth","lilhd_ndx","lilhd_ndx_nm","evscr"
"11590","1159010900","A15601004","신대방",108,"서울특별시 동작구 신대방동 705 신대방",0,0,5,"하위권",0
"11590","1159010900","A15601202","신대방한성",272,"서울특별시 동작구 신대방동 470-8 신대방한성",1,9783.44,3,"중위권",85
"11590","1159010900","A10024733","현진에버빌아파트",135,"서울특별시 동작구 신대방동 716 현진에버빌아파트",1,9783.44,3,"중위권",85
"11620","1162010100","A15106001","봉천신봉",277,"서울특별시 관악구 봉천동 1705 봉천신봉",0,0,5,"하위권",0
"11620","1162010100","A15192201","관악동부센트레빌",487,"서울특별시 관악구 봉천동 1719 관악동부센트레빌",0,0,5,"하위권",0
"11620","1162010100","A15181602","낙성대현대",251,"서울특별시 관악구 봉천동 179-58 낙성대현대",0,0,5,"하위권",0
"11620","1162010100","A15178203","봉천두산3단지",560,"서울특별시 관악구 봉천동 1708-2 봉천두산3단지",0,0,5,"하위권",0
"11620","1162010100","A15105302","관악푸르지오아파트",2104,"서울특별시 관악구 봉천동 1717 관악푸르지오아파트",0,0,5,"하위권",0
"11620","1162010100","A15106103","봉천은천2단지",384,"서울특별시 관악구 봉천동 1707-1 봉천은천2단지",0,0,5,"하위권",0
"11620","1162010100","A15178201","관악벽산블루밍",2105,"서울특별시 관악구 봉천동 1718 관악벽산블루밍",0,0,5,"하위권",0
"11620","1162010100","A15178202","봉천벽산블루밍3차",281,"서울특별시 관악구 봉천동 1720 봉천벽산블루밍3차",0,0,5,"하위권",0
"11620","1162010100","A15180705","관악드림타운",3544,"서울특별시 관악구 봉천동 1712 관악드림타운",0,0,5,"하위권",0
"11620","1162010100","A15176202","성현동아",1261,"서울특별시 관악구 봉천동 1703 성현동아",0,0,5,"하위권",0
"11620","1162010100","A15106101","봉천은천1단지",180,"서울특별시 관악구 봉천동 1707 봉천은천1단지",0,0,5,"하위권",0
"11620","1162010100","A15105301","관악푸르지오제2단지",392,"서울특별시 관악구 봉천동 1717-1 관악푸르지오제2단지",0,0,5,"하위권",0
"11620","1162010100","A15184101","서울대입구아이원 (1560-61)",374,"서울특별시 관악구 봉천동 1560-61 서울대입구아이원 (1560-61)",1,9783.44,3,"중위권",85
"11620","1162010100","A15180701","봉천벽산타운2차",203,"서울특별시 관악구 봉천동 1716 봉천벽산타운2차",0,0,5,"하위권",0
"11620","1162010100","A15105303","관악현대",2134,"서울특별시 관악구 봉천동 1000 관악현대",0,0,5,"하위권",0
"11620","1162010100","A15105002","봉천인헌",216,"서울특별시 관악구 봉천동 1725 봉천인헌",0,0,5,"하위권",0
"11620","1162010100","A15105005","서울대입구삼성아파트",254,"서울특별시 관악구 봉천동 1591-2 서울대입구삼성아파트",0,0,5,"하위권",0
"11620","1162010100","A15105602","봉천우성제2",717,"서울특별시 관악구 봉천동 1706-1 봉천우성제2",0,0,5,"하위권",0
"11620","1162010100","A15192202","봉천동아제2",836,"서울특별시 관악구 봉천동 1703-1 봉천동아제2",0,0,5,"하위권",0
"11620","1162010100","A15106901","봉천두산1,2단지",2001,"서울특별시 관악구 봉천동 1708 봉천두산1,2단지",0,0,5,"하위권",0
"11620","1162010100","A15105503","관악드림타운제2",1843,"서울특별시 관악구 봉천동 1712-1 관악드림타운제2",0,0,5,"하위권",0
"11620","1162010100","A15176603","봉천갑을",95,"서울특별시 관악구 봉천동 1700 봉천갑을",2,10681.55,3,"중위권",86
"11620","1162010100","A15105006","낙성대현대홈타운",297,"서울특별시 관악구 봉천동 1713 낙성대현대홈타운",0,0,5,"하위권",0
"11620","1162010100","A15176602","봉천건영6차아파트",184,"서울특별시 관악구 봉천동 1701 봉천건영6차아파트",0,0,5,"하위권",0
"11620","1162010100","A15105008","관악파크푸르지오",363,"서울특별시 관악구 봉천동 1728 관악파크푸르지오",0,0,5,"하위권",0
"11620","1162010100","A15105603","봉천우성",1597,"서울특별시 관악구 봉천동 1706 봉천우성",0,0,5,"하위권",0
"11620","1162010100","A15178204","관악벽산블루밍임대",799,"서울특별시 관악구 봉천동 1718-1 관악벽산블루밍임대",0,0,5,"하위권",0
"11620","1162010100","A10025423","e편한세상서울대입구1단지아파트",711,"서울특별시 관악구 봉천동 1540-37 e편한세상서울대입구1단지아파트",1,9783.44,3,"중위권",85
"11620","1162010100","A10026710","프라비다2",208,"서울특별시 관악구 봉천동 867-12 프라비다2",0,0,5,"하위권",0
"11620","1162010100","A10025428","e편한세상서울대입구 3단지",206,"서울특별시 관악구 봉천동 1540-37 e편한세상서울대입구 3단지",1,9783.44,3,"중위권",85
"11620","1162010100","A10025092","e편한세상서울대입구아파트",1276,"서울특별시 관악구 봉천동 1540-37 e편한세상서울대입구아파트",1,9783.44,3,"중위권",85
"11620","1162010100","A10025422","이편한세상 서울대입구2단지",565,"서울특별시 관악구 봉천동 1555-1 이편한세상 서울대입구2단지",1,9783.44,3,"중위권",85
"11620","1162010100","A10024638","관악월드메르디앙아파트",118,"서울특별시 관악구 봉천동 1724 관악월드메르디앙아파트",0,0,5,"하위권",0
"11620","1162010100","A10024666","서희스타힐스",142,"서울특별시 관악구 봉천동 1729 서희스타힐스",0,0,5,"하위권",0
"11620","1162010100","A10024894","이편한세상서울대입구2차(5단지)",519,"서울특별시 관악구 봉천동 1544-1 이편한세상서울대입구2차(5단지)",1,9783.44,3,"중위권",85
"11620","1162010200","A15177101","라이프아파트",171,"서울특별시 관악구 신림동 1700 라이프아파트",1,9783.44,3,"중위권",85
"11620","1162010200","A15101503","신림2차푸르지오",349,"서울특별시 관악구 신림동 1736 신림2차푸르지오",0,0,5,"하위권",0
"11620","1162010200","A15176701","관악국제산장",630,"서울특별시 관악구 신림동 1693 관악국제산장",0,0,5,"하위권",0
"11620","1162010200","A15101501","보라매갑을",157,"서울특별시 관악구 신림동 1718 보라매갑을",1,9783.44,3,"중위권",85
"11620","1162010200","A15188801","신림초원",197,"서울특별시 관악구 신림동 1712 신림초원",0,0,5,"하위권",0
"11620","1162010200","A15101101","신림동부",592,"서울특별시 관악구 신림동 1695 신림동부",1,9783.44,3,"중위권",85
"11620","1162010200","A15185201","신림현대성우",156,"서울특별시 관악구 신림동 10-622 신림현대성우",1,9783.44,3,"중위권",85
"11620","1162010200","A15179403","신림주공2단지",818,"서울특별시 관악구 신림동 1713 신림주공2단지",0,0,5,"하위권",0
"11620","1162010200","A15187101","신림우방",201,"서울특별시 관악구 신림동 1715 신림우방",1,9783.44,3,"중위권",85
"11620","1162010200","A15101506","삼성산주공3단지",1482,"서울특별시 관악구 신림동 1714 삼성산주공3단지",0,0,5,"하위권",0
"11620","1162010200","A15101505","신림벽산블루밍",177,"서울특별시 관악구 신림동 1733 신림벽산블루밍",1,9783.44,3,"중위권",85
"11620","1162010200","A15190301","신림미성",280,"서울특별시 관악구 신림동 1656 신림미성",1,9783.44,3,"중위권",85
"11620","1162010200","A15179701","임광관악파크",465,"서울특별시 관악구 신림동 1727 임광관악파크",0,0,5,"하위권",0
"11620","1162010200","A15101802","신림신도브래뉴",304,"서울특별시 관악구 신림동 1722 신림신도브래뉴",1,9783.44,3,"중위권",85
"11620","1162010200","A15101508","신림현대",1634,"서울특별시 관악구 신림동 1694 신림현대",1,9783.44,3,"중위권",85
"11620","1162010200","A15185704","신림건영1차",492,"서울특별시 관악구 신림동 746-43 신림건영1차",1,9783.44,3,"중위권",85
"11620","1162010200","A15101504","관악산휴먼시아",2810,"서울특별시 관악구 신림동 1735 관악산휴먼시아",0,0,5,"하위권",0
"11620","1162010200","A15102203","신림쌍용",373,"서울특별시 관악구 신림동 1686 신림쌍용",0,0,5,"하위권",0
"11620","1162010200","A15101507","신림주공1단지",960,"서울특별시 관악구 신림동 1704-1 신림주공1단지",1,9783.44,3,"중위권",85
"11620","1162010200","A15101702","관악산휴먼시아3단지",512,"서울특별시 관악구 신림동 1735-2 관악산휴먼시아3단지",0,0,5,"하위권",0
"11620","1162010200","A15102202","신림동부센트레빌",213,"서울특별시 관악구 신림동 1734 신림동부센트레빌",0,0,5,"하위권",0
"11620","1162010200","A15190705","신림푸르지오",1456,"서울특별시 관악구 신림동 1730 신림푸르지오",1,9783.44,3,"중위권",85
"11620","1162010200","A15101901","신림금호타운1차",227,"서울특별시 관악구 신림동 1705 신림금호타운1차",2,10681.55,3,"중위권",86
"11620","1162010200","A15102902","신림건영4차",236,"서울특별시 관악구 신림동 1702-1 신림건영4차",1,9783.44,3,"중위권",85
"11620","1162010200","A15101509","신림SH빌(임대)",150,"서울특별시 관악구 신림동 1736-1 신림SH빌(임대)",0,0,5,"하위권",0
"11620","1162010200","A15101903","건영3차아파트",783,"서울특별시 관악구 신림동 1703-1 건영3차아파트",2,10681.55,3,"중위권",86
"11620","1162010200","A15178401","신림2차현대",112,"서울특별시 관악구 신림동 551-9 신림2차현대",1,9783.44,3,"중위권",85
"11620","1162010200","A10026910","관악우정하이비전아파트 1단지",140,"서울특별시 관악구 신림동 1721 관악우정하이비전아파트 1단지",1,9783.44,3,"중위권",85
"11620","1162010200","A10024749","신림2차금호타운",126,"서울특별시 관악구 신림동 1706 신림2차금호타운",2,10681.55,3,"중위권",86
"11620","1162010200","A10024634","신림서초아파트",109,"서울특별시 관악구 신림동 1724 신림서초아파트",1,9783.44,3,"중위권",85
"11620","1162010300","A15108003","남현우림루미아트",174,"서울특별시 관악구 남현동 1135 남현우림루미아트",0,0,5,"하위권",0
"11620","1162010300","A15108001","남현동한일유앤아이",170,"서울특별시 관악구 남현동 1136 남현동한일유앤아이",0,0,5,"하위권",0
"11620","1162010300","A10025511","남현동 흥화 브라운아파트",88,"서울특별시 관악구 남현동 1132 남현동 흥화 브라운아파트",0,0,5,"하위권",0
"11650","1165010100","A13782601","쌍용예가클래식",216,"서울특별시 서초구 방배동 776-3 쌍용예가클래식",1,2561.74,4,"중하위권",73
"11650","1165010100","A13785302","방배우성",468,"서울특별시 서초구 방배동 2525 방배우성",0,0,5,"하위권",0
"11650","1165010100","A13706302","방배래미안타워",344,"서울특별시 서초구 방배동 485-3 방배래미안타워",0,0,5,"하위권",0
"11650","1165010100","A13706001","방배아크로리버",222,"서울특별시 서초구 방배동 752-36 방배아크로리버",2,12860.89,3,"중위권",88
"11650","1165010100","A13706002","방배SH-VILLE",81,"서울특별시 서초구 방배동 2626-3 방배SH-VILLE",0,0,5,"하위권",0
"11650","1165010100","A13785203","방배1차현대",644,"서울특별시 서초구 방배동 1344 방배1차현대",0,0,5,"하위권",0
"11650","1165010100","A13782602","방배신삼호",481,"서울특별시 서초구 방배동 725 방배신삼호",1,2561.74,4,"중하위권",73
"11650","1165010100","A13770801","방배한신트리플",163,"서울특별시 서초구 방배동 816-1 방배한신트리플",1,2561.74,4,"중하위권",73
"11650","1165010100","A13785301","방배래미안",303,"서울특별시 서초구 방배동 2626 방배래미안",0,0,5,"하위권",0
"11650","1165010100","A13784907","방배신동아",493,"서울특별시 서초구 방배동 988-1 방배신동아",0,0,5,"하위권",0
"11650","1165010100","A13783001","방배3차e편한세상",192,"서울특별시 서초구 방배동 797-30 방배3차e편한세상",1,2561.74,4,"중하위권",73
"11650","1165010100","A13782902","현대멤피스아파트",206,"서울특별시 서초구 방배동 772-13 현대멤피스아파트",1,2561.74,4,"중하위권",73
"11650","1165010100","A13784401","방배브라운가",161,"서울특별시 서초구 방배동 930-1 방배브라운가",0,0,5,"하위권",0
"11650","1165010100","A13784102","방배1차이편한세상",199,"서울특별시 서초구 방배동 884-21 방배1차이편한세상",0,0,5,"하위권",0
"11650","1165010100","A13771601","방배서리풀e편한세상",496,"서울특별시 서초구 방배동 906-13 방배서리풀e편한세상",0,0,5,"하위권",0
"11650","1165010100","A13782803","롯데캐슬헤론",337,"서울특별시 서초구 방배동 754-1 롯데캐슬헤론",2,12860.89,3,"중위권",88
"11650","1165010100","A13785004","방배삼익",408,"서울특별시 서초구 방배동 1018-1 방배삼익",0,0,5,"하위권",0
"11650","1165010100","A13785008","래미안방배아트힐",588,"서울특별시 서초구 방배동 1008-2 래미안방배아트힐",0,0,5,"하위권",0
"11650","1165010100","A13785005","방배임광1,2차",418,"서울특별시 서초구 방배동 1015 방배임광1,2차",0,0,5,"하위권",0
"11650","1165010100","A13785201","방배2차현대홈타운",384,"서울특별시 서초구 방배동 2001 방배2차현대홈타운",0,0,5,"하위권",0
"11650","1165010100","A13706303","방배대우효령",364,"서울특별시 서초구 방배동 1038 방배대우효령",0,0,5,"하위권",0
"11650","1165010100","A13785001","방배임광3차",316,"서울특별시 서초구 방배동 1010-1 방배임광3차",0,0,5,"하위권",0
"11650","1165010100","A13783802","방배디오빌",412,"서울특별시 서초구 방배동 866-20 방배디오빌",0,0,5,"하위권",0
"11650","1165010100","A13782804","삼호",899,"서울특별시 서초구 방배동 757-3 삼호",1,2561.74,4,"중하위권",73
"11650","1165010100","A13771001","방배롯데캐슬아르떼",744,"서울특별시 서초구 방배동 424-28 방배롯데캐슬아르떼",0,0,5,"하위권",0
"11650","1165010100","A10025472","신동아럭스빌아파트",55,"서울특별시 서초구 방배동 1026-14 신동아럭스빌아파트",0,0,5,"하위권",0
"11650","1165010100","A10027585","방배3차 현대 홈 타운 아파트",123,"서울특별시 서초구 방배동 2233 방배3차 현대 홈 타운 아파트",1,2561.74,4,"중하위권",73
"11650","1165010100","A10025927","방배아트자이",353,"서울특별시 서초구 방배동 3278 방배아트자이",0,0,5,"하위권",0
"11650","1165010100","A10027016","방배자이아파트",136,"서울특별시 서초구 방배동 888-53 방배자이아파트",0,0,5,"하위권",0
"11650","1165010100","A10026154","디오슈페리움1차",80,"서울특별시 서초구 방배동 3001-2 디오슈페리움1차",0,0,5,"하위권",0
"11650","1165010100","A10024857","방배아크로타워아파트",116,"서울특별시 서초구 방배동 923-6 방배아크로타워아파트",0,0,5,"하위권",0
"11650","1165010100","A10024942","방배서리풀그랑블아파트",99,"서울특별시 서초구 방배동 903-17 방배서리풀그랑블아파트",0,0,5,"하위권",0
"11650","1165010200","A13789002","양재신영체르니",175,"서울특별시 서초구 양재동 90 양재신영체르니",2,16676.41,3,"중위권",90
"11650","1165010200","A13713001","양재리본타워1단지",231,"서울특별시 서초구 양재동 102 양재리본타워1단지",2,16676.41,3,"중위권",90
"11650","1165010200","A13789201","양재우성KBS(113동)",150,"서울특별시 서초구 양재동 160-2 양재우성KBS(113동)",2,16676.41,3,"중위권",90
"11650","1165010200","A13713002","양재리본타워2단지",390,"서울특별시 서초구 양재동 212 양재리본타워2단지",2,16676.41,3,"중위권",90
"11650","1165010200","A13789203","양재우성",848,"서울특별시 서초구 양재동 137-1 양재우성",2,16676.41,3,"중위권",90
"11650","1165010300","A13790003","우면동동고",330,"서울특별시 서초구 우면동 59 우면동동고",1,10970.22,3,"중위권",86
"11650","1165010300","A13790004","우면대림",412,"서울특별시 서초구 우면동 57 우면대림",1,10970.22,3,"중위권",86
"11650","1165010300","A13778212","LH서초3단지",790,"서울특별시 서초구 우면동 784 LH서초3단지",1,10970.22,3,"중위권",86
"11650","1165010300","A13778201","서초네이처힐4단지",409,"서울특별시 서초구 우면동 720 서초네이처힐4단지",1,10970.22,3,"중위권",86
"11650","1165010300","A13778208","서초네이처힐1단지",178,"서울특별시 서초구 우면동 707 서초네이처힐1단지",1,10970.22,3,"중위권",86
"11650","1165010300","A13778210","LH서초5단지",358,"서울특별시 서초구 우면동 789 LH서초5단지",1,10970.22,3,"중위권",86
"11650","1165010300","A13778205","서초네이처힐3단지",1251,"서울특별시 서초구 우면동 717 서초네이처힐3단지",1,10970.22,3,"중위권",86
"11650","1165010300","A13778209","LH서초4단지",424,"서울특별시 서초구 우면동 788 LH서초4단지",1,10970.22,3,"중위권",86
"11650","1165010300","A13778306","서울우면",984,"서울특별시 서초구 우면동 63 서울우면",1,10970.22,3,"중위권",86
"11650","1165010300","A13778203","서초네이처힐7단지",275,"서울특별시 서초구 우면동 735 서초네이처힐7단지",1,10970.22,3,"중위권",86
"11650","1165010300","A13778202","서초네이처힐5단지",509,"서울특별시 서초구 우면동 730 서초네이처힐5단지",1,10970.22,3,"중위권",86
"11650","1165010300","A13778211","서초호반써밋",550,"서울특별시 서초구 우면동 753 서초호반써밋",1,10970.22,3,"중위권",86
"11650","1165010300","A13790002","우면코오롱",300,"서울특별시 서초구 우면동 70 우면코오롱",2,16676.41,3,"중위권",90
"11650","1165010300","A13778207","서초네이처힐6단지",382,"서울특별시 서초구 우면동 737 서초네이처힐6단지",1,10970.22,3,"중위권",86
"11650","1165010300","A13790001","우면한라",252,"서울특별시 서초구 우면동 67 우면한라",1,10970.22,3,"중위권",86
"11650","1165010300","A13778214","서초네이처힐가든",115,"서울특별시 서초구 우면동 701 서초네이처힐가든",1,10970.22,3,"중위권",86
"11650","1165010300","A13778213","서초네이처힐2단지",133,"서울특별시 서초구 우면동 712 서초네이처힐2단지",1,10970.22,3,"중위권",86
"11650","1165010300","A13778204","서초힐스",1082,"서울특별시 서초구 우면동 773 서초힐스",1,10970.22,3,"중위권",86
"11650","1165010600","A13703019","롯데캐슬갤럭시2차",428,"서울특별시 서초구 잠원동 50-1 롯데캐슬갤럭시2차",1,10299.15,3,"중위권",86
"11650","1165010600","A13790828","신반포4차",1212,"서울특별시 서초구 잠원동 70 신반포4차",2,12860.89,3,"중위권",88
"11650","1165010600","A13703011","잠원롯데캐슬갤럭시1차",256,"서울특별시 서초구 잠원동 50 잠원롯데캐슬갤럭시1차",1,10299.15,3,"중위권",86
"11650","1165010600","A13790730","잠원한신4지구(8차~11차,17차)",2640,"서울특별시 서초구 잠원동 58-16 잠원한신4지구(8차~11차,17차)",1,10299.15,3,"중위권",86
"11650","1165010600","A13703027","잠원동아",991,"서울특별시 서초구 잠원동 157 잠원동아",1,10299.15,3,"중위권",86
"11650","1165010600","A13790709","신반포한신19차",242,"서울특별시 서초구 잠원동 61-2 신반포한신19차",1,10299.15,3,"중위권",86
"11650","1165010600","A13790717","신반포한신16차",396,"서울특별시 서초구 잠원동 55-12 신반포한신16차",1,10299.15,3,"중위권",86
"11650","1165010600","A13790929","신반포한신2차",1572,"서울특별시 서초구 잠원동 73 신반포한신2차",2,12860.89,3,"중위권",88
"11650","1165010600","A13790706","잠원한신로얄",208,"서울특별시 서초구 잠원동 63-34 잠원한신로얄",1,10299.15,3,"중위권",86
"11650","1165010600","A13790707","잠원현대",238,"서울특별시 서초구 잠원동 53 잠원현대",1,10299.15,3,"중위권",86
"11650","1165010600","A13790604","잠원동대우아이빌",168,"서울특별시 서초구 잠원동 42-13 잠원동대우아이빌",0,0,5,"하위권",0
"11650","1165010600","A13790902","잠원킴스빌리지",160,"서울특별시 서초구 잠원동 71-12 잠원킴스빌리지",1,10299.15,3,"중위권",86
"11650","1165010600","A13790708","잠원녹원한신",240,"서울특별시 서초구 잠원동 60-7 잠원녹원한신",1,10299.15,3,"중위권",86
"11650","1165010600","A13790722","잠원한신",540,"서울특별시 서초구 잠원동 56-3 잠원한신",1,10299.15,3,"중위권",86
"11650","1165010600","A13790701","잠원한신그린",150,"서울특별시 서초구 잠원동 65-8 잠원한신그린",1,10299.15,3,"중위권",86
"11650","1165010600","A13790910","반포한신타워",250,"서울특별시 서초구 잠원동 71-11 반포한신타워",2,12860.89,3,"중위권",88
"11650","1165010600","A13790612","잠원훼미리 아파트",288,"서울특별시 서초구 잠원동 51 잠원훼미리 아파트",1,10299.15,3,"중위권",86
"11650","1165010600","A13790716","신반포 한신 25,26,27차 아파트",391,"서울특별시 서초구 잠원동 56-2 신반포 한신 25,26,27차 아파트",1,10299.15,3,"중위권",86
"11650","1165010600","A13790713","신반포청구",347,"서울특별시 서초구 잠원동 63-2 신반포청구",1,10299.15,3,"중위권",86
"11650","1165010600","A13790703","잠원신화",166,"서울특별시 서초구 잠원동 54-7 잠원신화",1,10299.15,3,"중위권",86
"11650","1165010600","A13779431","신반포22",132,"서울특별시 서초구 잠원동 65-33 신반포22",1,10299.15,3,"중위권",86
"11650","1165010600","A13790620","한강",450,"서울특별시 서초구 잠원동 49-8 한강",1,10299.15,3,"중위권",86
"11650","1165010600","A13790714","강변아파트",360,"서울특별시 서초구 잠원동 53-15 강변아파트",1,10299.15,3,"중위권",86
"11650","1165010600","A13779432","한신타운",110,"서울특별시 서초구 잠원동 60-4 한신타운",1,10299.15,3,"중위권",86
"11650","1165010600","A10026004","신반포자이아파트",607,"서울특별시 서초구 잠원동 160 신반포자이아파트",2,12860.89,3,"중위권",88
"11650","1165010600","A10026227","아크로리버뷰 신반포 ",595,"서울특별시 서초구 잠원동 159 아크로리버뷰 신반포 ",1,10299.15,3,"중위권",86
"11650","1165010600","A10026977","월드메르디앙아파트",107,"서울특별시 서초구 잠원동 33-11 월드메르디앙아파트",1,10299.15,3,"중위권",86
"11650","1165010600","A13790721","신반포7차",320,"서울특별시 서초구 잠원동 65-32 신반포7차",1,10299.15,3,"중위권",86
"11650","1165010600","A10025418","래미안 신반포 리오센트",475,"서울특별시 서초구 잠원동 161 래미안 신반포 리오센트",1,10299.15,3,"중위권",86
"11650","1165010600","A10025381","잠원중앙하이츠B아파트",126,"서울특별시 서초구 잠원동 71-17 잠원중앙하이츠B아파트",2,12860.89,3,"중위권",88
"11650","1165010600","A13790726","신반포한신5지구(12,13,18차)",686,"서울특별시 서초구 잠원동 49-17 신반포한신5지구(12,13,18차)",1,10299.15,3,"중위권",86
"11650","1165010700","A13770105","반포미도2차",435,"서울특별시 서초구 반포동 60-5 반포미도2차",1,2561.74,4,"중하위권",73
"11650","1165010700","A13704404","반포미도아파트",1260,"서울특별시 서초구 반포동 60-4 반포미도아파트",1,2561.74,4,"중하위권",73
"11650","1165010700","A13780403","반포한신서래",414,"서울특별시 서초구 반포동 70-1 반포한신서래",1,2561.74,4,"중하위권",73
"11650","1165010700","A13776508","반포푸르지오",237,"서울특별시 서초구 반포동 10 반포푸르지오",2,12860.89,3,"중위권",88
"11650","1165010700","A13776301","반포리체",1119,"서울특별시 서초구 반포동 30-26 반포리체",1,2561.74,4,"중하위권",73
"11650","1165010700","A13776510","반포힐스테이트",397,"서울특별시 서초구 반포동 16-6 반포힐스테이트",2,12860.89,3,"중위권",88
"11650","1165010700","A13780402","반포현대동궁",224,"서울특별시 서초구 반포동 64-5 반포현대동궁",1,2561.74,4,"중하위권",73
"11650","1165010700","A13704101","반포삼호가든맨션5차",168,"서울특별시 서초구 반포동 30-1 반포삼호가든맨션5차",1,2561.74,4,"중하위권",73
"11650","1165010700","A13704104","반포자이",3410,"서울특별시 서초구 반포동 20-43 반포자이",0,0,5,"하위권",0
"11650","1165010700","A13776509","래미안퍼스티지",2444,"서울특별시 서초구 반포동 18-1 래미안퍼스티지",2,12860.89,3,"중위권",88
"11650","1165010700","A13780201","엠브이아파트",154,"서울특별시 서초구 반포동 46 엠브이아파트",1,2561.74,4,"중하위권",73
"11650","1165010700","A10027205","아크로리버파크",1612,"서울특별시 서초구 반포동 2-12 아크로리버파크",2,12860.89,3,"중위권",88
"11650","1165010700","A10026015","반포써밋",764,"서울특별시 서초구 반포동 1342 반포써밋",0,0,5,"하위권",0
"11650","1165010700","A10026342","라인아파트",85,"서울특별시 서초구 반포동 70 라인아파트",1,2561.74,4,"중하위권",73
"11650","1165010700","A10025550","두산힐스빌아파트",76,"서울특별시 서초구 반포동 54-5 두산힐스빌아파트",1,2561.74,4,"중하위권",73
"11650","1165010700","A13704004","반포SKVIEW",63,"서울특별시 서초구 반포동 112-15 반포SKVIEW",1,2561.74,4,"중하위권",73
"11650","1165010700","A10026051","반포래미안아이파크",829,"서울특별시 서초구 반포동 1341 반포래미안아이파크",1,2561.74,4,"중하위권",73
"11650","1165010700","A10024646","궁전아파트",108,"서울특별시 서초구 반포동 65-1 궁전아파트",1,2561.74,4,"중하위권",73
"11650","1165010800","A13788208","서초래미안",1129,"서울특별시 서초구 서초동 1682 서초래미안",0,0,5,"하위권",0
"11650","1165010800","A13770610","서초아트자이",164,"서울특별시 서초구 서초동 1583-10 서초아트자이",0,0,5,"하위권",0
"11650","1165010800","A13770608","서초현대ESA2차",174,"서울특별시 서초구 서초동 1542-6 서초현대ESA2차",0,0,5,"하위권",0
"11650","1165010800","A13707203","풍림아이원플러스",200,"서울특별시 서초구 서초동 1338-1 풍림아이원플러스",0,0,5,"하위권",0
"11650","1165010800","A13707016","서초교대e편한세상",435,"서울특별시 서초구 서초동 1686-9 서초교대e편한세상",0,0,5,"하위권",0
"11650","1165010800","A13788203","서초유원",590,"서울특별시 서초구 서초동 1687 서초유원",0,0,5,"하위권",0
"11650","1165010800","A13785705","서초우성5차아파트",408,"서울특별시 서초구 서초동 1326-17 서초우성5차아파트",0,0,5,"하위권",0
"11650","1165010800","A13788002","서초현대1,2차",413,"서울특별시 서초구 서초동 1346 서초현대1,2차",0,0,5,"하위권",0
"11650","1165010800","A13792001","서초삼풍",2390,"서울특별시 서초구 서초동 1685 서초삼풍",0,0,5,"하위권",0
"11650","1165010800","A13785607","롯데캐슬클래식",990,"서울특별시 서초구 서초동 1312-3 롯데캐슬클래식",0,0,5,"하위권",0
"11650","1165010800","A13787105","서초한빛삼성",264,"서울특별시 서초구 서초동 1509-1 서초한빛삼성",0,0,5,"하위권",0
"11650","1165010800","A13772801","서초현대아파트",299,"서울특별시 서초구 서초동 1648-2 서초현대아파트",0,0,5,"하위권",0
"11650","1165010800","A13770607","서초5차e편한세상",161,"서울특별시 서초구 서초동 1467-62 서초5차e편한세상",0,0,5,"하위권",0
"11650","1165010800","A13707006","대림서초리시온",293,"서울특별시 서초구 서초동 1671-5 대림서초리시온",0,0,5,"하위권",0
"11650","1165010800","A13785604","서초진흥",615,"서울특별시 서초구 서초동 1315 서초진흥",0,0,5,"하위권",0
"11650","1165010800","A13786606","서초더샵",329,"서울특별시 서초구 서초동 1445-14 서초더샵",0,0,5,"하위권",0
"11650","1165010800","A13788206","서초아크로비스타",757,"서울특별시 서초구 서초동 1685-3 서초아크로비스타",0,0,5,"하위권",0
"11650","1165010800","A13786704","서초한신플러스타운",194,"서울특별시 서초구 서초동 1454-29 서초한신플러스타운",0,0,5,"하위권",0
"11650","1165010800","A13788003","서초삼성래미안",299,"서울특별시 서초구 서초동 1641-1 서초삼성래미안",0,0,5,"하위권",0
"11650","1165010800","A13770611","서초이오빌",462,"서울특별시 서초구 서초동 1593-7 서초이오빌",0,0,5,"하위권",0
"11650","1165010800","A13707017","서초동아타워",64,"서울특별시 서초구 서초동 1321-6 서초동아타워",0,0,5,"하위권",0
"11650","1165010800","A13786601","서초자이",184,"서울특별시 서초구 서초동 1444-7 서초자이",0,0,5,"하위권",0
"11650","1165010800","A13707010","래미안서초유니빌",440,"서울특별시 서초구 서초동 1445-4 래미안서초유니빌",0,0,5,"하위권",0
"11650","1165010800","A13770609","현대슈퍼빌",645,"서울특별시 서초구 서초동 1446-11 현대슈퍼빌",0,0,5,"하위권",0
"11650","1165010800","A13707003","서초대우아이빌",215,"서울특별시 서초구 서초동 1675-11 서초대우아이빌",0,0,5,"하위권",0
"11650","1165010800","A13775101","신동아아파트",997,"서울특별시 서초구 서초동 1333 신동아아파트",0,0,5,"하위권",0
"11650","1165010800","A13786901","서초1차e편한세상",154,"서울특별시 서초구 서초동 1487-63 서초1차e편한세상",0,0,5,"하위권",0
"11650","1165010800","A13788201","서초현대4차",160,"서울특별시 서초구 서초동 1684 서초현대4차",0,0,5,"하위권",0
"11650","1165010800","A13775102","서초삼성쉐르빌2",365,"서울특별시 서초구 서초동 1330 서초삼성쉐르빌2",0,0,5,"하위권",0
"11650","1165010800","A13707002","아남",166,"서울특별시 서초구 서초동 1641-13 아남",0,0,5,"하위권",0
